,Date,Latitude,Longitude,count_1,count_2,count_3,count_total
1444,24/09/2013,-36.5823,-7.0399,0.0,0.0,1.9,1.9
1445,25/09/2013,-36.5235,-6.3653,0.0,0.0,2.1,2.1
1446,26/09/2013,-36.4513,-5.5388,0.0,0.0,0.0,0.0
1447,27/09/2013,-36.1431,-2.0179,0.0,0.0,2.3,2.3
1448,28/09/2013,-36.0876,-1.3876,0.0,0.0,0.9,0.9
1449,29/09/2013,-36.0315,-0.7483,0.0,0.0,1.8,1.8
1450,30/09/2013,-35.9556,-0.0578,0.0,0.0,3.9,3.9
1451,1/10/2013,-35.8796,0.6236,0.0,0.0,1.6,1.6
1452,2/10/2013,-35.2849,5.9134,0.0,0.0,5.1,5.1
1453,3/10/2013,-35.1912,6.7437,0.0,0.0,3.2,3.2
1454,4/10/2013,-35.1145,7.4225,0.0,0.0,4.9,4.9
1455,5/10/2013,-35.0363,8.1136,0.0,0.0,4.6,4.6
1456,6/10/2013,-34.9573,8.7961,0.0,0.0,6.0,6.0
1457,7/10/2013,-34.4273,13.4742,0.0,0.0,0.0,0.0
1458,8/10/2013,-34.3805,14.0599,0.0,0.0,2.6,2.6
1459,9/10/2013,-34.3837,14.4911,0.0,0.0,0.0,0.0
1460,10/10/2013,-34.3871,14.9601,0.0,0.0,0.7,0.7
1461,11/10/2013,-34.3907,15.4412,0.0,0.0,2.6,2.6
1462,12/10/2013,-33.8993,18.2893,0.0,0.0,21.2,21.2
1463,13/10/2013,-34.0001,15.0857,0.0,0.0,0.0,0.0
1464,14/10/2013,-34.6706,14.1648,0.0,0.0,0.0,0.0
1465,15/10/2013,-35.1413,13.8047,0.0,0.0,0.0,0.0
1466,16/10/2013,-37.6615,11.8954,0.0,0.0,0.0,0.0
1467,17/10/2013,-38.516,11.2285,0.0,0.0,1.3,1.3
1468,18/10/2013,-39.1349,10.747,0.0,0.0,0.0,0.0
1469,19/10/2013,-42.421,8.0943,0.0,0.0,0.0,0.0
1470,20/10/2013,-42.9111,7.924,0.0,0.0,0.0,0.0
1471,21/10/2013,-44.7687,6.9207,0.0,0.0,0.0,0.0
1472,22/10/2013,-45.2704,6.4296,0.0,0.0,0.0,0.0
1473,23/10/2013,-45.7947,5.9112,0.0,0.0,0.0,0.0
1474,24/10/2013,-46.0923,5.6149,0.0,0.0,0.0,0.0
1475,25/10/2013,-47.8445,3.8884,0.0,0.0,0.0,0.0
1476,26/10/2013,-48.2773,3.4266,0.0,0.0,0.0,0.0
1477,27/10/2013,-48.6277,3.0318,0.0,0.0,0.0,0.0
1478,28/10/2013,-50.1534,1.3989,0.0,0.0,0.0,0.0
1479,29/10/2013,-50.677,0.8333,0.0,0.0,0.0,0.0
1480,30/10/2013,-51.1095,0.3423,0.0,0.0,0.0,0.0
1481,31/10/2013,-51.3656,0.0216,0.0,0.0,0.0,0.0
1482,1/11/2013,-54.0649,0.0003,0.0,0.0,0.0,0.0
1483,2/11/2013,-54.8832,0.0032,0.0,0.0,0.0,0.0
1484,3/11/2013,-57.7333,0.0024,0.0,0.0,0.0,0.0
1485,4/11/2013,-58.7641,0.0015,0.0,0.0,0.0,0.0
1486,5/11/2013,-59.4802,0.0118,0.0,0.0,0.0,0.0
1487,6/11/2013,-62.0155,0.005,0.0,0.0,0.0,0.0
1488,7/11/2013,-63.101,0.0002,0.0,0.0,0.0,0.0
1489,27/05/2013,5.6347,83.1362,1817.53,0.0,0.0,1817.53
1490,27/05/2013,5.7087,83.7122,1924.17,641.39,0.0,2565.56
1491,28/05/2013,5.8953,85.0038,0.0,656.04,0.0,656.04
1492,28/05/2013,5.9693,85.7022,604.01,1510.01,0.0,2114.02
1493,29/05/2013,6.1637,86.9385,240.1,240.1,0.0,480.2
1494,29/05/2013,6.2427,87.6247,436.84,218.42,0.0,655.26
1495,30/05/2013,6.4225,88.7502,289.07,578.15,0.0,867.22
1496,30/05/2013,6.4692,89.3732,555.25,277.63,0.0,832.88
1497,31/05/2013,6.6318,90.5578,871.95,290.65,0.0,1162.6
1498,31/05/2013,6.5213,91.1412,599.53,3597.19,0.0,4196.72
1499,1/6/2013,6.4847,92.2643,16339.26,13530.95,510.6,30380.809999999998
1500,1/6/2013,6.4857,92.897,7064.18,6843.42,441.51,14349.11
1501,2/6/2013,6.5455,93.681,5112.19,340.81,0.0,5453.0
1502,2/6/2013,6.6995,94.1268,773.41,1031.21,0.0,1804.62
1503,3/6/2013,6.854,94.8588,13494.21,1840.12,0.0,15334.329999999998
1504,3/6/2013,6.9277,95.3367,1628.84,814.42,0.0,2443.2599999999998
1505,4/6/2013,7.0105,96.298,1044.91,1253.89,0.0,2298.8
1506,4/6/2013,7.2808,96.8997,750.68,2815.04,0.0,3565.72
1507,5/24/2012,2.3037,101.8536,0.0,0.0,2146.0,2146.0
1508,5/24/2012,2.4215,101.694,0.0,0.0,4390.5,4390.5
1509,5/24/2012,2.6484,101.3775,0.0,0.0,2324.3,2324.3
1510,5/24/2012,2.8568,100.9803,0.0,0.0,1200.7,1200.7
1511,5/24/2012,3.1583,100.6398,0.0,0.0,236.3,236.3
1512,5/24/2012,3.4716,100.2591,0.0,0.0,93.3,93.3
1513,5/25/2012,5.5069,97.476,0.0,0.0,108.1,108.1
1514,5/25/2012,5.6427,97.027,0.0,0.0,110.4,110.4
1515,5/25/2012,5.7739,96.5858,0.0,0.0,135.4,135.4
1516,5/25/2012,5.9026,96.1541,0.0,0.0,78.4,78.4
1517,5/25/2012,6.0339,95.713,0.0,0.0,2.3,2.3
1518,5/25/2012,6.1668,95.2768,0.0,0.0,4.9,4.9
1519,5/26/2012,6.9782,92.5532,0.0,0.0,4.1,4.1
1520,5/26/2012,7.1325,92.0312,0.0,0.0,12.6,12.6
1521,5/26/2012,7.2746,91.5464,0.0,0.0,8.4,8.4
1522,5/26/2012,7.4112,91.072,0.0,0.0,3.5,3.5
1523,5/28/2012,8.7437,89.2574,0.0,0.0,2.0,2.0
1524,5/28/2012,9.1083,89.1532,0.0,0.0,11.9,11.9
1525,5/28/2012,9.4996,89.042,0.0,0.0,5.9,5.9
1526,5/28/2012,9.928,88.9212,0.0,0.0,1.6,1.6
1527,5/28/2012,10.3648,88.796,0.0,0.0,1.7,1.7
1528,5/28/2012,10.799,88.6758,0.0,0.0,0.9,0.9
1529,5/29/2012,11.8389,88.5981,0.0,0.0,0.8,0.8
1530,5/29/2012,12.2929,88.7153,0.0,0.0,3.2,3.2
1531,5/29/2012,12.7541,88.7501,0.0,0.0,1.6,1.6
1532,5/30/2012,14.8168,89.0953,0.0,0.0,5.6,5.6
1533,5/30/2012,15.2756,89.1725,0.0,0.0,1.7,1.7
1534,6/1/2012,17.4716,89.5102,0.0,0.0,17.1,17.1
1535,6/1/2012,18.016,89.5479,0.0,0.0,7.2,7.2
1536,6/2/2012,17.9407,89.34,0.0,0.0,30.0,30.0
1537,6/3/2012,18.03,89.6801,0.0,0.0,20.5,20.5
1538,6/3/2012,17.5285,89.6424,0.0,0.0,5.9,5.9
1539,6/5/2012,16.0351,87.959,0.0,0.0,7.0,7.0
1540,6/5/2012,16.4799,87.8248,0.0,0.0,4.1,4.1
1541,6/7/2012,16.0355,87.8699,0.0,0.0,7.4,7.4
1542,6/8/2012,15.8782,88.2682,0.0,0.0,9.6,9.6
1543,6/8/2012,15.5013,88.5533,0.0,0.0,1.6,1.6
1544,6/8/2012,15.1337,88.83,0.0,0.0,6.7,6.7
1545,6/9/2012,12.6874,88.7831,0.0,0.0,1.3,1.3
1546,6/9/2012,12.14,88.7046,0.0,0.0,1.6,1.6
1547,6/10/2012,9.3921,89.0742,0.0,0.0,1.3,1.3
1548,6/10/2012,8.8436,89.2881,0.0,0.0,2.1,2.1
1549,6/11/2012,8.2875,89.3885,0.0,0.0,0.8,0.8
1550,6/11/2012,7.8646,89.5398,0.0,0.0,1.7,1.7
1551,6/11/2012,7.4454,89.6913,0.0,0.0,1.7,1.7
1552,6/11/2012,7.0296,89.8447,0.0,0.0,5.5,5.5
1553,6/11/2012,6.7212,90.0107,0.0,0.0,1.6,1.6
1554,6/12/2012,6.805,91.3838,0.0,0.0,0.8,0.8
1555,6/12/2012,6.7124,91.8258,0.0,0.0,0.0,0.0
1556,6/12/2012,6.628,92.2253,0.0,0.0,11.1,11.1
1557,6/12/2012,6.547,92.624,0.0,0.0,13.9,13.9
1558,6/12/2012,6.461,93.0193,0.0,0.0,24.6,24.6
1559,6/12/2012,6.3811,93.4229,0.0,0.0,12.4,12.4
1560,6/13/2012,5.7471,96.1514,0.0,0.0,435.4,435.4
1561,6/13/2012,5.6364,96.5635,0.0,0.0,61.7,61.7
1562,6/13/2012,5.5288,96.9558,0.0,0.0,215.2,215.2
1563,6/13/2012,5.4201,97.3536,0.0,0.0,297.9,297.9
1564,6/13/2012,5.2349,97.7096,0.0,0.0,280.8,280.8
1565,6/13/2012,5.0015,98.0552,0.0,0.0,165.5,165.5
1566,6/14/2012,3.2874,100.2856,0.0,0.0,94.5,94.5
1567,6/14/2012,3.0186,100.6328,0.0,0.0,11.5,11.5
1568,6/14/2012,2.7963,100.9829,0.0,0.0,41.6,41.6
1569,6/14/2012,2.5986,101.3538,0.0,0.0,83.9,83.9
1570,6/14/2012,2.3564,101.6925,0.0,0.0,328.9,328.9
